W,I
2848.9357958082933,14.4
2849.258544438771,11.8
2849.581240204884,15.4
2849.903883111182,12.4
2850.2264731621995,13.7
2850.549010362483,8.9
2850.8714947165777,14.1
2851.1939262290284,12.5
2851.5163049043717,11.8
2851.838630747159,5.3
2852.160903761931,10.8
2852.4831239532346,10.8
2852.805291325613,11.5
2853.127405883613,11.2
2853.4494676317813,9.5
2853.771476574662,12.2
2854.093432716801,17.3
2854.415336062744,15.6
2854.737186617042,10.0
2855.0589843842363,15.9
2855.3807293688797,9.4
2855.7024215755177,10.0
2856.0240610086976,8.1
2856.345647672966,16.4
2856.667181572875,12.9
2856.9886627129713,15.2
2857.3100910978064,9.3
2857.6314667319275,10.0
2857.9527896198797,14.9
2858.2740597662255,10.9
2858.5952771755005,18.1
2858.9164418522655,11.7
2859.2375538010656,15.8
2859.5586130264583,9.4
2859.879619532984,12.7
2860.20057332521,9.7
2860.5214744076748,9.5
2860.8423227849335,13.0
2861.163118461545,6.9
2861.483861442051,11.5
2861.804551731013,19.1
2862.1251893329854,12.2
2862.4457742525187,13.1
2862.766306494164,10.2
2863.086786062479,15.2
2863.4072129620195,11.1
2863.7275871973375,14.1
2864.0479087729864,14.5
2864.368177693524,8.0
2864.688393963504,9.7
2865.0085575874887,11.4
2865.3286685700255,11.8
2865.6487269156787,5.5
2865.9687326290023,15.5
2866.2886857145472,15.0
2866.608586176878,11.8
2866.928434020551,16.5
2867.248229250119,8.4
2867.5679718701476,13.0
2867.887661885196,12.0
2868.207299299812,4.8
2868.5268841185657,12.3
2868.8464163460053,14.6
2869.1658959867013,13.8
2869.4853230452077,10.9
2869.804697526088,8.4
2870.124019433897,11.2
2870.443288773203,16.7
2870.762505548562,19.8
2871.081669764536,16.8
2871.400781425681,14.1
2871.7198405365707,9.5
2872.0388471017577,10.7
2872.357801125805,8.7
2872.676702613281,11.6
2872.9955515687443,12.9
2873.314347996759,15.4
2873.6330919018833,14.8
2873.9517832886877,11.4
2874.2704221617373,16.3
2874.589008525594,7.0
2874.907542384816,9.3
2875.226023743981,13.7
2875.544452607642,10.8
2875.8628289803687,10.2
2876.1811528667267,9.6
2876.4994242712814,12.9
2876.817643198601,9.3
2877.135809653249,13.5
2877.453923639797,15.1
2877.7719851628103,12.4
2878.089994226851,15.3
2878.407950836488,12.4
2878.7258549962967,12.3
2879.0437067108373,12.1
2879.361505984679,15.7
2879.6792528223914,14.2
2879.9969472285493,17.1
2880.314589207712,11.7
2880.6321787644547,17.4
2880.949715903349,13.1
2881.2672006289567,10.6
2881.58463294586,11.0
2881.902012858617,13.0
2882.2193403718047,11.3
2882.5366154899943,17.1
2882.853838217759,13.9
2883.1710085596656,17.3
2883.488126520289,13.3
2883.8051921042006,12.9
2884.1222053159736,14.1
2884.4391661601812,11.1
2884.7560746413938,13.7
2885.072930764181,10.1
2885.3897345331325,6.8
2885.7064859528004,13.8
2886.023185027771,15.1
2886.3398317626215,10.8
2886.6564261619183,9.9
2886.9729682302436,11.6
2887.289457972166,13.9
2887.6058953922634,8.6
2887.9222804951132,9.7
2888.2386132852903,10.7
2888.554893767368,14.1
2888.8711219459283,10.4
2889.1872978255446,8.6
2889.50342141079,11.3
2889.81949270625,14.9
2890.135511716494,9.4
2890.4514784461103,17.3
2890.767392899668,11.3
2891.083255081748,11.5
2891.399064996929,11.1
2891.7148226497898,11.7
2892.0305280449106,11.2
2892.3461811868665,10.5
2892.661782080241,14.4
2892.977330729615,9.6
2893.292827139569,10.6
2893.6082713146816,12.6
2893.9236632595316,15.9
2894.2390029787057,11.3
2894.554290476775,4.6
2894.8695257583336,12.1
2895.1847088279555,11.7
2895.4998396902242,10.1
2895.814918349724,14.6
2896.129944811032,8.3
2896.4449190787373,12.2
2896.7598411574213,11.6
2897.0747110516654,5.5
2897.3895287660584,14.7
2897.704294305174,13.1
2898.0190076736076,11.8
2898.3336688759387,12.5
2898.6482779167495,12.5
2898.96283480063,6.8
2899.277339532163,6.6
2899.5917921159307,7.3
2899.9061925565256,9.4
2900.22054085853,10.9
2900.5348370265297,16.4
2900.8490810651115,14.7
2901.1632729788626,15.1
2901.477412772372,13.8
2901.791500450222,16.9
2902.1055360170067,17.7
2902.4195194773083,11.8
2902.733450835721,14.5
2903.0473300968238,11.4
2903.3611572652144,16.5
2903.6749323454774,13.6
2903.9886553422034,14.0
2904.302326259978,16.2
2904.6159451033996,11.9
2904.929511877046,14.9
2905.24302658552,18.5
2905.5564892334028,13.0
2905.869899825287,13.4
2906.1832583657656,8.2
2906.496564859429,5.8
2906.80981931087,11.5
2907.1230217246766,15.4
2907.436172105446,10.9
2907.7492704577667,15.9
2908.062316786229,15.4
2908.3753110954344,13.5
2908.688253389967,7.7
2909.0011436744257,12.6
2909.313981953399,12.2
2909.626768231486,14.9
2909.9395025132753,10.9
2910.2521848033634,13.9
2910.564815106348,12.9
2910.877393426819,6.4
2911.189919769376,12.8
2911.5023941386135,11.5
2911.814816539122,6.3
2912.1271869755014,12.2
2912.4395054523525,13.5
2912.7517719742636,16.5
2913.063986545834,13.6
2913.3761491716605,10.3
2913.6882598563425,10.4
2914.0003186044746,14.7
2914.3123254206566,8.8
2914.624280309483,8.9
2914.936183275555,11.4
2915.2480343234693,11.1
2915.559833457824,13.5
2915.871580683224,8.4
2916.1832760042594,13.4
2916.494919425537,8.3
2916.8065109516488,8.3
2917.118050587205,12.9
2917.429538336798,8.4
2917.740974205027,14.8
2918.052358196501,14.1
2918.363690315813,9.3
2918.6749705675657,16.3
2918.986198956364,13.7
2919.297375486806,11.0
2919.608500163496,13.0
2919.91957299103,14.6
2920.2305939740213,14.0
