W,I
1651.3781201744578,-15.8
1651.8027468733496,-23.6
1652.2273075080668,-21.2
1652.6518020848546,-20.2
1653.0762306099664,-22.2
1653.500593089656,-13.8
1653.924889530175,-18.2
1654.3491199377836,-17.4
1654.7732843187287,-16.2
1655.1973826792664,-23.4
1655.6214150256505,-16.4
1656.0453813641343,-19.0
1656.469281700974,-23.4
1656.8931160424165,-18.8
1657.3168843947265,-20.2
1657.7405867641532,-20.2
1658.1642231569483,-16.4
1658.5877935793762,-19.8
1659.0112980376884,-17.4
1659.4347365381277,-16.2
1659.8581090869652,-19.0
1660.281415690446,-15.2
1660.7046563548365,-22.2
1661.12783108638,-21.8
1661.5509398913382,-20.6
1661.9739827759654,-24.0
1662.396959746517,-17.8
1662.8198708092514,-21.2
1663.2427159704241,-15.8
1663.6654952362912,-19.2
1664.0882086131105,-21.4
1664.5108561071359,-22.2
1664.933437724623,-20.2
1665.3559534718322,-17.8
1665.7784033550213,-22.8
1666.20078738044,-12.2
1666.6231055543567,-18.4
1667.0453578830168,-20.2
1667.4675443726826,-16.2
1667.8896650296203,-17.6
1668.3117198600712,-17.4
1668.7337088703039,-14.0
1669.1556320665786,-19.2
1669.5774894551446,-22.4
1669.9992810422643,-18.2
1670.4210068341956,-20.6
1670.842666837203,-21.6
1671.2642610575363,-20.6
1671.685789501455,-18.4
1672.1072521752221,-11.8
1672.5286490850951,-10.4
1672.949980237328,-12.8
1673.3712456381893,-20.4
1673.792445293933,-16.0
1674.2135792108172,-15.6
1674.6346473951041,-17.2
1675.0556498530536,-21.8
1675.4765865909242,-11.8
1675.8974576149737,-8.8
1676.3182629314665,-17.8
1676.7390025466586,-16.6
1677.1596764668145,-13.8
1677.58028469819,-15.6
1678.0008272470498,-17.0
1678.4213041196515,-19.4
1678.8417153222601,-20.6
1679.2620608611312,-22.0
1679.6823407425293,-19.6
1680.1025549727103,-15.4
1680.522703557941,-18.8
1680.942786504479,-20.0
1681.3628038185893,-16.0
1681.7827555065342,-15.8
1682.2026415745693,-20.8
1682.6224620289636,-18.6
1683.0422168759708,-17.8
1683.4619061218639,-18.4
1683.881529772897,-16.4
1684.301087835334,-19.6
1684.7205803154336,-15.6
1685.140007219464,-20.0
1685.5593685536924,-17.2
1685.9786643243658,-10.4
1686.3978945377637,-15.8
1686.8170592001359,-17.0
1687.2361583177574,-23.8
1687.655191896882,-20.6
1688.074159943778,-18.6
1688.4930624647068,-16.8
1688.9118994659361,-13.6
1689.3306709537223,-24.0
1689.7493769343323,-13.0
1690.16801741403,-21.6
1690.5865923990846,-15.6
1691.00510189575,-21.8
1691.4235459102965,-16.0
1691.8419244489917,-15.2
1692.2602375180973,-21.0
1692.6784851238715,-13.2
1693.0966672725876,-17.6
1693.5147839705103,-14.4
1693.932835223897,-17.6
1694.3508210390214,-17.2
1694.7687414221414,-21.0
1695.1865963795278,-23.2
1695.6043859174454,-13.4
1696.0221100421522,-17.0
1696.4397687599278,-19.6
1696.8573620770214,-23.8
1697.274889999711,-19.2
1697.6923525342586,-21.0
1698.1097496869286,-19.8
1698.5270814639923,-19.4
1698.944347871712,-21.4
1699.3615489163585,-14.8
1699.7786846041856,-16.2
1700.1957549414756,-21.6
1700.612759934486,-18.8
1701.0296995894876,-22.8
1701.4465739127413,-19.0
1701.863382910522,-19.2
1702.2801265890964,-15.8
1702.6968049547293,-24.0
1703.1134180136828,-16.6
1703.5299657722321,-22.8
1703.9464482366445,-24.0
1704.3628654131817,-12.2
1704.779217308115,-18.6
1705.1955039277134,-10.6
1705.6117252782456,-17.2
1706.027881365976,-16.6
1706.44397219718,-24.0
1706.859997778114,-18.8
1707.275958115059,-15.0
1707.6918532142777,-23.6
1708.1076830820348,-17.2
1708.5234477246056,-21.4
1708.939147148261,-17.6
1709.3547813592634,-17.2
1709.7703503638818,-17.2
1710.1858541683935,-19.2
1710.6012927790566,-21.0
1711.0166662021486,-19.4
1711.4319744439385,-22.8
1711.8472175106908,-16.8
1712.2623954086828,-19.4
1712.6775081441792,-18.2
1713.0925557234466,-21.6
1713.5075381527672,-16.0
1713.9224554383964,-16.0
1714.3373075866184,-26.8
1714.7520946036934,-15.6
1715.1668164958924,-21.8
1715.581473269495,-19.6
1715.9960649307618,-15.0
1716.4105914859676,-17.2
1716.8250529413817,-16.2
1717.2394493032791,-21.4
1717.6537805779335,-20.8
1718.0680467716024,-19.4
1718.4822478905699,-22.6
1718.896383941103,-14.4
1719.310454929477,-16.4
1719.724460861958,-22.0
1720.1384017448179,-19.2
1720.5522775843294,-15.8
1720.9660883867723,-19.0
1721.3798341584088,-20.0
1721.7935149055124,-18.2
1722.2071306343562,-19.6
1722.6206813512154,-19.6
1723.034167062361,-22.8
1723.4475877740686,-14.6
1723.8609434926025,-19.4
1724.2742342242382,-18.4
1724.6874599752553,-19.6
1725.1006207519206,-15.2
1725.5137165605095,-14.4
1725.9267474072929,-24.2
1726.339713298546,-23.8
1726.7526142405445,-16.4
1727.1654502395527,-21.0
1727.578221301855,-21.0
1727.9909274337197,-22.0
1728.4035686414204,-21.8
1728.8161449312365,-23.6
1729.2286563094328,-17.4
1729.6411027822867,-22.2
1730.053484356078,-17.8
1730.4658010370708,-18.6
1730.878052831552,-16.8
1731.2902397457835,-16.0
1731.702361786045,-14.0
1732.1144189586141,-16.8
1732.5264112697641,-19.0
1732.9383387257683,-13.2
1733.3502013328994,-21.4
1733.7619990974374,-18.8
1734.1737320256514,-17.2
1734.585400123825,-18.4
1734.9970033982272,-25.6
1735.4085418551358,-18.8
1735.8200155008258,-19.0
1736.2314243415683,-13.2
1736.6427683836519,-14.6
1737.0540476333365,-13.4
1737.465262096904,-10.6
1737.8764117806368,-19.0
1738.287496690803,-20.0
1738.6985168336803,-20.0
1739.1094722155487,-18.8
1739.5203628426814,-19.8
1739.9311887213532,-18.0
1740.3419498578467,-15.4
1740.7526462584303,-14.6
1741.1632779293882,-17.4
1741.5738448769937,-18.2
1741.9843471075262,-20.8
1742.3947846272567,-17.4
1742.8051574424676,-22.4
1743.2154655594359,-19.0
1743.625708984437,-21.0
1744.0358877237488,-21.2
1744.4460017836507,-21.0
1744.8560511704138,-23.4
1745.2660358903242,-19.2
1745.6759559496597,-14.4
1746.0858113546844,-20.8
1746.495602111696,-23.4
1746.905328226958,-19.4
1747.3149897067535,-20.2
1747.7245865573614,-17.6
1748.1341187850571,-21.6
1748.5435863961227,-16.8
1748.9529893968377,-26.4
1749.3623277934732,-16.6
1749.7716015923136,-20.8
1750.1808107996358,-23.2
1750.5899554217199,-22.0
1750.9990354648478,-19.6
1751.408050935288,-20.2
1751.8170018393334,-20.8
1752.2258881832531,-18.2
1752.6347099733287,-19.2
1753.0434672158422,-21.6
1753.452159917071,-15.2
1753.860788083297,-19.6
1754.2693517207954,-17.8
1754.6778508358464,-16.0
1755.0862854347379,-23.6
1755.4946555237389,-19.2
1755.9029611091312,-17.4
1756.3112021972033,-20.8
1756.7193787942263,-15.6
1757.1274909064884,-23.0
1757.5355385402652,-19.8
1757.9435217018272,-19.4
1758.351440397474,-22.2
1758.7592946334746,-19.8
1759.1670844161195,-16.0
1759.5748097516748,-12.4
1759.9824706464296,-19.6
1760.390067106661,-19.2
1760.7975991386554,-21.6
1761.205066748697,-15.6
1761.6124699430584,-17.8
1762.01980872802,-22.6
1762.4270831098718,-13.0
1762.8342930948872,-15.6
1763.241438689355,-12.0
1763.6485198995497,-22.0
1764.0555367317559,-15.2
1764.4624891922554,-18.0
1764.8693772873298,-18.0
1765.276201023266,-17.6
1765.6829604063341,-16.0
1766.0896554428296,-19.0
1766.4962861390254,-18.2
1766.9028525012059,-21.2
1767.309354535657,-20.6
1767.715792248658,-22.6
1768.1221656464961,-17.4
1768.5284747354417,-25.0
1768.9347195217897,-16.0
1769.340900011822,-18.6
1769.7470162118138,-19.2
1770.153068128054,-21.2
1770.5590557668218,-14.4
1770.964979134406,-18.6
1771.3708382370878,-16.0
1771.7766330811432,-19.0
1772.1823636728625,-22.6
1772.5880300185274,-14.6
1772.9936321244265,-26.0
1773.3991699968353,-17.2
1773.804643642042,-17.0
1774.210053066326,-21.6
1774.6153982759763,-21.6
1775.0206792772742,-19.4
1775.4258960765019,-12.8
1775.8310486799496,-17.8
1776.2361370938954,-22.8
1776.6411613246248,-16.0
1777.0461213784247,-17.4
1777.4510172615744,-20.8
1777.8558489803643,-19.2
1778.260616541079,-21.2
1778.665319949991,-21.6
1779.0699592134022,-16.0
1779.4745343375835,-23.0
1779.8790453288252,-22.0
1780.2834921934138,-21.6
1780.6878749376376,-24.0
1781.0921935677718,-20.6
1781.4964480901094,-19.8
1781.9006385109299,-14.4
1782.3047648365216,-18.8
1782.7088270731708,-16.4
1783.1128252271637,-12.0
1783.5167593047781,-12.6
1783.9206293123107,-16.4
1784.3244352560412,-25.0
1784.7281771422515,-12.0
1785.1318549772345,-18.0
