W,I
2822.2900784521225,-18.8
2822.6171773904075,-22.6
2822.9442230928476,-16.8
2823.271215563962,-18.2
2823.59815480827,-22.0
2823.9250408302883,-20.0
2824.2518736345396,-24.2
2824.578653225537,-21.4
2824.9053796078056,-20.6
2825.23205278586,-24.8
2825.558672764231,-20.4
2825.8852395474296,-24.0
2826.211753139977,-18.0
2826.5382135464,-19.6
2826.864620771217,-18.2
2827.190974818946,-23.0
2827.5172756941133,-20.8
2827.8435234012486,-21.2
2828.169717944858,-19.8
2828.4958593294773,-14.2
2828.821947559624,-20.8
2829.1479826398227,-19.8
2829.4739645745994,-18.6
2829.799893368477,-20.0
2830.1257690259818,-24.6
2830.4515915516345,-14.6
2830.7773609499664,-22.2
2831.1030772254953,-20.4
2831.42874038275,-18.6
2831.7543504262617,-23.6
2832.07990736055,-27.2
2832.4054111901432,-23.0
2832.730861919569,-20.2
2833.0562595533506,-19.6
2833.381604096024,-12.2
2833.7068955521113,-18.2
2834.032133926139,-21.2
2834.3573192226395,-15.8
2834.6824514461387,-19.6
2835.00753060117,-20.6
2835.3325566922567,-23.0
2835.6575297239315,-15.8
2835.9824497007257,-18.4
2836.3073166271674,-21.6
2836.632130507786,-16.8
2836.9568913471157,-15.0
2837.2815991496823,-13.0
2837.6062539200216,-17.2
2837.930855662664,-16.6
2838.2554043821406,-24.4
2838.5799000829866,-20.2
2838.9043427697306,-20.0
2839.228732446908,-23.6
2839.5530691190497,-23.2
2839.877352790693,-16.8
2840.2015834663707,-20.6
2840.5257611506095,-15.4
2840.8498858479516,-21.8
2841.173957562936,-25.0
2841.497976300085,-17.8
2841.8219420639402,-17.2
2842.1458548590376,-16.4
2842.4697146899134,-20.2
2842.793521561102,-23.4
2843.117275477139,-26.6
2843.4409764425636,-23.2
2843.7646244619073,-16.6
2844.0882195397135,-18.4
2844.41176168052,-21.0
2844.7352508888616,-24.8
2845.0586871692763,-20.4
2845.3820705263042,-23.0
2845.7054009644808,-24.0
2846.0286784883524,-16.2
2846.3519031024466,-18.6
2846.6750748113172,-15.0
2846.9981936194918,-17.8
2847.3212595315154,-23.4
2847.644272551927,-22.4
2847.9672326852724,-20.0
2848.2901399360867,-13.2
2848.612994308913,-21.0
2848.9357958082933,-14.8
2849.258544438771,-21.8
2849.581240204884,-15.8
2849.903883111182,-19.8
2850.2264731621995,-18.4
2850.549010362483,-23.2
2850.8714947165777,-22.6
2851.1939262290284,-17.4
2851.5163049043717,-20.8
2851.838630747159,-23.8
2852.160903761931,-19.0
2852.4831239532346,-18.6
2852.805291325613,-24.0
2853.127405883613,-22.4
2853.4494676317813,-21.8
2853.771476574662,-23.0
2854.093432716801,-16.8
2854.415336062744,-17.8
2854.737186617042,-20.6
2855.0589843842363,-20.4
2855.3807293688797,-22.0
2855.7024215755177,-19.2
2856.0240610086976,-21.8
2856.345647672966,-17.8
2856.667181572875,-27.8
2856.9886627129713,-15.4
2857.3100910978064,-22.4
2857.6314667319275,-23.8
2857.9527896198797,-20.4
2858.2740597662255,-20.6
2858.5952771755005,-16.2
2858.9164418522655,-18.4
2859.2375538010656,-16.8
2859.5586130264583,-23.0
2859.879619532984,-17.2
2860.20057332521,-21.4
2860.5214744076748,-18.8
2860.8423227849335,-21.6
2861.163118461545,-24.2
2861.483861442051,-21.4
2861.804551731013,-15.2
2862.1251893329854,-21.0
2862.4457742525187,-20.0
2862.766306494164,-25.4
2863.086786062479,-18.0
2863.4072129620195,-19.4
2863.7275871973375,-18.8
2864.0479087729864,-18.8
2864.368177693524,-25.0
2864.688393963504,-19.8
2865.0085575874887,-23.4
2865.3286685700255,-18.0
2865.6487269156787,-24.0
2865.9687326290023,-19.6
2866.2886857145472,-21.6
2866.608586176878,-23.0
2866.928434020551,-17.2
2867.248229250119,-23.4
2867.5679718701476,-20.2
2867.887661885196,-17.4
2868.207299299812,-23.6
2868.5268841185657,-21.6
2868.8464163460053,-19.6
2869.1658959867013,-19.6
2869.4853230452077,-19.0
2869.804697526088,-25.2
2870.124019433897,-19.0
2870.443288773203,-15.2
2870.762505548562,-15.6
2871.081669764536,-18.2
2871.400781425681,-16.2
2871.7198405365707,-20.8
2872.0388471017577,-25.2
2872.357801125805,-19.6
2872.676702613281,-19.8
2872.9955515687443,-18.8
2873.314347996759,-14.2
2873.6330919018833,-20.6
2873.9517832886877,-22.4
2874.2704221617373,-17.6
2874.589008525594,-23.0
2874.907542384816,-22.2
2875.226023743981,-17.2
2875.544452607642,-21.4
2875.8628289803687,-17.8
2876.1811528667267,-26.4
2876.4994242712814,-21.8
2876.817643198601,-18.0
2877.135809653249,-18.4
2877.453923639797,-16.4
2877.7719851628103,-24.8
2878.089994226851,-17.8
2878.407950836488,-20.8
2878.7258549962967,-23.0
2879.0437067108373,-17.4
2879.361505984679,-16.2
2879.6792528223914,-22.0
2879.9969472285493,-15.8
2880.314589207712,-16.4
2880.6321787644547,-18.8
2880.949715903349,-22.8
2881.2672006289567,-22.8
2881.58463294586,-19.6
2881.902012858617,-21.2
2882.2193403718047,-20.2
2882.5366154899943,-16.2
2882.853838217759,-15.6
2883.1710085596656,-18.4
2883.488126520289,-11.8
2883.8051921042006,-21.8
2884.1222053159736,-22.6
2884.4391661601812,-21.2
2884.7560746413938,-19.4
2885.072930764181,-17.2
2885.3897345331325,-19.2
2885.7064859528004,-21.0
2886.023185027771,-16.8
2886.3398317626215,-14.4
2886.6564261619183,-21.8
2886.9729682302436,-19.4
2887.289457972166,-19.2
2887.6058953922634,-22.8
2887.9222804951132,-19.6
2888.2386132852903,-19.6
2888.554893767368,-23.6
2888.8711219459283,-25.8
2889.1872978255446,-24.8
2889.50342141079,-20.0
2889.81949270625,-17.4
2890.135511716494,-23.6
2890.4514784461103,-16.4
2890.767392899668,-20.6
2891.083255081748,-18.0
2891.399064996929,-20.6
2891.7148226497898,-21.4
2892.0305280449106,-19.0
2892.3461811868665,-22.6
2892.661782080241,-17.6
2892.977330729615,-23.6
2893.292827139569,-25.0
2893.6082713146816,-23.4
2893.9236632595316,-18.6
2894.2390029787057,-19.2
2894.554290476775,-22.8
2894.8695257583336,-15.6
2895.1847088279555,-17.8
2895.4998396902242,-23.4
2895.814918349724,-24.2
2896.129944811032,-16.4
2896.4449190787373,-22.0
2896.7598411574213,-20.0
2897.0747110516654,-25.4
2897.3895287660584,-19.6
2897.704294305174,-19.8
2898.0190076736076,-22.0
2898.3336688759387,-18.8
2898.6482779167495,-24.2
2898.96283480063,-17.4
2899.277339532163,-19.8
2899.5917921159307,-23.2
2899.9061925565256,-20.6
2900.22054085853,-18.6
2900.5348370265297,-15.4
2900.8490810651115,-18.4
2901.1632729788626,-15.2
2901.477412772372,-19.4
2901.791500450222,-17.6
2902.1055360170067,-14.2
2902.4195194773083,-24.0
2902.733450835721,-17.0
2903.0473300968238,-19.2
2903.3611572652144,-15.8
2903.6749323454774,-22.6
2903.9886553422034,-19.4
2904.302326259978,-18.6
2904.6159451033996,-24.4
2904.929511877046,-20.0
2905.24302658552,-14.8
2905.5564892334028,-19.2
2905.869899825287,-23.6
2906.1832583657656,-27.0
2906.496564859429,-23.2
2906.80981931087,-22.4
2907.1230217246766,-19.2
2907.436172105446,-23.4
2907.7492704577667,-20.0
2908.062316786229,-22.2
2908.3753110954344,-19.2
2908.688253389967,-19.8
2909.0011436744257,-19.0
2909.313981953399,-20.0
2909.626768231486,-17.8
2909.9395025132753,-21.8
2910.2521848033634,-22.2
2910.564815106348,-19.2
2910.877393426819,-29.0
2911.189919769376,-20.2
2911.5023941386135,-24.4
2911.814816539122,-24.0
2912.1271869755014,-19.4
2912.4395054523525,-27.0
2912.7517719742636,-14.6
2913.063986545834,-18.2
2913.3761491716605,-18.4
2913.6882598563425,-15.0
2914.0003186044746,-18.6
2914.3123254206566,-23.4
2914.624280309483,-21.6
2914.936183275555,-22.6
2915.2480343234693,-20.0
2915.559833457824,-14.2
2915.871580683224,-22.2
2916.1832760042594,-21.4
2916.494919425537,-22.2
2916.8065109516488,-21.0
2917.118050587205,-21.4
2917.429538336798,-22.2
2917.740974205027,-21.8
2918.052358196501,-17.4
2918.363690315813,-23.8
2918.6749705675657,-18.0
2918.986198956364,-18.4
2919.297375486806,-15.6
2919.608500163496,-21.0
2919.91957299103,-20.2
2920.2305939740213,-15.4
